Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Inventory,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Margin,Marketing,Profit,Sales,Total Expenses
419,9/1/13 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,409,50,70,30,120,45,57,17,9,109,51
419,8/1/13 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,678,90,150,100,240,116,161,35,142,275,54
419,8/1/13 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,415,40,70,40,110,46,62,15,26,107,40
419,7/1/13 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,692,120,170,110,290,141,195,43,177,333,62
419,4/1/13 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,337,60,80,30,140,54,67,20,19,129,54
419,3/1/13 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,481,70,110,70,180,89,125,27,110,228,51
419,2/1/13 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,452,10,30,30,40,22,34,6,25,60,17
419,12/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,521,40,70,10,110,47,65,42,-6,112,71
419,11/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,666,80,120,70,200,102,143,31,89,245,54
419,11/1/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,410,70,80,40,150,55,69,20,16,124,53
419,9/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,862,20,40,40,60,29,43,8,23,72,20
419,9/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,424,40,70,40,110,43,64,13,29,107,35
419,6/1/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,396,50,80,30,130,51,64,19,12,115,52
419,6/1/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1245,170,180,120,350,149,149,41,83,298,66
419,5/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,464,10,30,30,40,20,29,5,12,49,17
419,4/1/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,337,60,80,30,140,54,67,20,13,121,54
417,12/1/13 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,1898,80,60,20,140,92,68,28,24,171,52
417,11/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,1060,60,80,40,140,69,81,21,56,160,43
417,10/1/13 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,1698,60,20,10,80,86,23,26,-39,116,49
417,10/1/13 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,833,30,80,80,110,32,47,8,42,84,19
417,8/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,1064,50,60,30,110,50,60,15,33,109,33
417,7/1/13 0:00,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,252,30,40,0,70,36,46,13,0,81,43
417,5/1/13 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,182,20,40,0,60,34,42,12,-6,75,43
417,5/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,212,30,50,20,80,39,53,12,19,91,36
417,4/1/13 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,169,20,30,-10,50,29,36,11,-13,69,45
417,4/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,195,30,40,10,70,37,51,12,16,94,40
417,4/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,261,30,60,10,90,44,63,40,-9,114,69
417,3/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,251,30,60,10,90,44,63,40,-9,114,69
417,2/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,191,30,40,10,70,35,47,11,13,87,38
417,12/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,335,40,60,0,100,49,69,44,-5,118,74
417,11/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,248,20,40,10,60,35,47,11,9,82,38
417,10/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,209,10,20,0,30,25,31,9,-11,56,42
417,9/1/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,837,30,60,50,90,32,47,8,27,79,20
417,8/1/12 0:00,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,248,30,40,0,70,38,48,14,1,86,47
417,8/1/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,841,30,60,50,90,32,48,8,28,80,20
417,8/1/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,606,70,90,40,160,72,88,27,27,160,61
417,7/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,1334,100,40,0,140,120,49,37,-12,169,61
417,5/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,282,30,60,10,90,43,61,39,-8,104,69
417,3/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,162,20,40,0,60,33,42,12,-3,75,45
417,3/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,187,30,40,10,70,36,49,11,11,85,38
417,2/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,625,70,10,-20,80,84,18,26,-32,102,50
417,1/1/12 0:00,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,197,20,40,0,60,34,42,12,-4,76,46
415,10/1/13 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1662,230,320,240,550,257,341,84,334,637,116
415,6/1/13 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1213,200,260,190,460,244,288,75,265,527,89
415,4/1/13 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,969,170,230,170,400,209,247,64,240,486,85
415,4/1/13 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1316,240,320,220,560,252,335,83,326,626,115
415,4/1/13 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,822,80,130,110,210,100,145,28,157,261,39
415,4/1/13 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,729,120,160,30,280,125,173,113,39,318,147
415,4/1/13 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1464,220,230,150,450,239,239,66,220,509,91
415,12/1/12 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1321,220,260,170,480,241,284,74,188,525,96
415,7/1/12 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,668,30,50,20,80,52,79,17,30,131,49
415,6/1/12 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,562,60,90,80,150,94,136,26,98,230,38
415,6/1/12 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,2393,250,-40,-140,210,200,-31,66,-142,169,111
415,5/1/12 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1559,240,260,180,500,260,261,72,165,521,96
415,4/1/12 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,559,40,70,40,110,68,102,22,48,170,54
415,3/1/12 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,541,40,80,50,120,72,108,23,54,180,54
415,3/1/12 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,756,50,90,80,140,87,126,24,91,213,35
415,2/1/12 0:00,West,Major Market,Colombian,Beans,Coffee,California,Regular,2067,320,480,360,800,258,387,90,245,645,142
414,12/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,575,80,110,70,190,83,112,27,85,208,55
414,10/1/13 0:00,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,683,90,140,60,230,96,134,87,27,245,116
414,10/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,385,40,80,50,120,56,70,21,22,134,55
414,9/1/13 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,857,40,70,60,110,51,75,14,74,134,25
414,9/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,555,90,110,70,200,85,114,28,86,212,56
414,8/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,366,40,70,50,110,47,79,14,57,125,35
414,8/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,397,60,80,30,140,63,77,23,29,139,52
414,6/1/13 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,597,40,70,10,110,53,75,48,-3,127,72
414,6/1/13 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,593,50,70,50,120,48,62,15,47,109,26
414,6/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,371,40,70,50,110,47,78,14,55,124,35
414,5/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,338,60,70,20,130,58,72,22,23,129,51
414,4/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,342,40,70,50,110,49,84,15,68,142,38
414,3/1/13 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,950,80,100,60,180,71,84,22,61,165,43
414,1/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,432,80,100,60,180,77,103,25,79,201,55
414,10/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,329,40,80,80,120,60,99,18,57,159,42
414,9/1/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,692,90,140,40,230,93,130,84,16,223,114
414,9/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1063,90,120,80,210,83,99,25,53,182,46
414,9/1/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,391,70,80,30,150,67,82,25,23,149,59
414,8/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,565,100,140,90,240,99,132,32,73,231,59
414,4/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,521,50,80,10,130,63,87,57,1,150,86
414,4/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,433,80,120,80,200,83,112,27,58,195,54
414,3/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,415,80,110,70,190,80,108,26,55,188,53
414,3/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,376,40,70,40,110,52,77,16,38,129,39
414,2/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,513,50,80,10,130,65,90,58,3,155,87
414,2/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,423,80,100,60,180,77,103,25,50,180,53
414,2/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,957,80,100,60,180,70,84,21,42,154,42
414,1/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,432,80,100,60,180,77,103,25,51,180,52
414,1/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,965,80,90,50,170,69,81,21,38,150,43
413,7/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,868,20,40,30,60,23,34,6,22,56,17
413,7/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,560,30,70,20,100,39,72,36,10,110,60
413,6/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1245,140,150,100,290,149,149,41,115,295,61
413,5/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,361,40,50,20,90,53,65,20,17,117,49
413,5/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,491,50,60,0,110,53,61,48,-22,113,72
413,3/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,813,30,50,40,80,32,47,8,42,84,19
413,1/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,558,60,400,360,460,72,422,23,572,553,58
413,10/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,480,20,30,30,50,21,32,5,15,53,17
413,9/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-2572,50,490,460,540,60,516,19,465,576,51
413,8/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1292,130,150,100,280,145,146,40,82,291,64
413,7/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,868,20,40,30,60,23,34,6,16,57,18
413,6/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,478,10,30,20,40,18,26,5,10,44,16
413,5/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,464,20,30,20,50,20,29,5,12,49,17
413,5/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,491,50,60,0,110,53,61,48,-16,114,77
413,1/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,558,60,400,360,460,72,422,23,367,494,55
409,12/1/13 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,1321,280,340,240,620,241,284,74,279,559,96
409,6/1/13 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,562,80,110,90,190,94,136,26,137,228,34
409,5/1/13 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,-161,50,80,50,130,64,96,21,61,159,48
409,3/1/13 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,756,70,110,90,180,87,126,24,135,227,35
409,2/1/13 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,766,80,120,100,200,99,144,27,157,259,38
409,1/1/13 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,456,40,70,60,110,54,80,15,84,150,27
409,11/1/12 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,930,90,130,100,220,118,172,33,127,290,45
409,10/1/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,419,30,60,50,90,43,64,13,28,107,36
409,6/1/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,414,30,60,30,90,38,55,12,20,93,35
409,1/1/12 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,965,260,300,220,560,207,245,64,159,452,86
408,12/1/13 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,601,30,60,50,90,54,79,15,79,142,26
408,7/1/13 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,943,150,220,60,370,162,225,147,62,384,167
408,3/1/13 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1288,190,-40,-120,150,154,-27,50,-180,135,94
408,3/1/13 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,799,80,120,100,200,95,139,26,150,249,38
408,2/1/13 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,613,70,90,60,160,83,107,27,101,202,39
408,6/1/12 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,574,70,90,60,160,83,107,27,67,190,40
408,4/1/12 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,822,80,130,110,210,100,145,28,106,245,39
407,12/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,1079,60,60,30,120,80,96,24,74,188,46
407,12/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,817,70,120,80,190,88,133,29,108,236,60
407,12/1/12 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,575,80,110,70,190,83,112,27,58,195,54
407,11/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,391,40,40,10,80,54,67,20,13,121,54
407,10/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,788,60,110,90,170,82,123,27,64,205,59
407,9/1/12 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,1063,60,80,50,140,83,99,25,53,182,46
407,6/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,842,60,90,70,150,59,85,16,58,144,27
407,2/1/12 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,423,70,100,60,170,77,103,25,51,180,52
405,12/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,403,60,70,20,130,65,80,24,33,155,58
405,11/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,694,80,120,20,200,94,130,85,22,239,115
405,11/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-2003,80,100,60,180,102,143,31,132,261,54
405,10/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,859,30,60,60,90,27,39,7,31,70,18
405,10/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,788,50,80,60,130,82,123,27,96,218,58
405,10/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-1785,50,80,70,130,91,127,28,113,232,51
405,9/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,692,80,130,40,210,93,130,84,24,238,114
405,9/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,798,80,130,80,210,99,150,32,129,265,63
405,8/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,705,120,190,60,310,133,184,120,47,314,140
405,7/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,717,110,180,60,290,124,173,112,44,294,131
405,7/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,822,90,150,100,240,114,172,37,142,283,64
405,7/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-942,120,160,110,280,141,195,43,177,333,62
405,6/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,597,50,70,50,120,43,56,14,40,98,25
405,6/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-660,100,140,100,240,118,164,36,145,279,55
405,5/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,338,50,70,20,120,58,72,22,23,129,51
405,4/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,653,70,120,80,190,88,134,29,110,237,60
405,4/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,454,10,30,30,40,21,32,5,24,56,16
405,3/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,813,40,50,40,90,32,47,8,40,84,20
405,3/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,613,50,70,50,120,43,55,14,43,104,26
405,3/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,94,70,110,80,180,89,125,27,110,228,51
405,2/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,541,80,130,40,210,92,128,83,22,234,113
405,2/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,640,60,110,70,170,80,120,26,93,213,57
405,2/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,618,50,70,50,120,44,56,14,43,107,27
405,1/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,551,70,110,30,180,79,111,72,16,213,106
405,1/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,651,70,110,70,180,84,126,27,104,235,62
405,1/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,500,70,100,70,170,84,116,26,103,224,52
405,12/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,817,60,110,60,170,88,133,29,72,221,61
405,12/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,551,90,130,100,220,81,104,26,66,185,38
405,12/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,403,60,70,20,130,65,80,24,22,145,58
405,10/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,683,80,120,40,200,96,134,87,17,230,117
405,10/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,788,50,80,60,130,82,123,27,65,205,58
405,10/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,385,40,70,50,110,56,70,21,16,126,54
405,10/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,480,0,30,30,30,21,32,5,15,53,17
405,10/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-1785,50,80,70,130,91,127,28,76,218,51
405,8/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,865,20,40,30,60,22,33,6,16,55,17
405,8/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,810,90,150,100,240,114,172,37,103,286,69
405,8/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,587,80,110,80,190,68,87,22,53,155,34
405,7/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,717,110,180,60,290,124,173,112,32,297,141
405,7/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,868,20,50,40,70,23,34,6,16,57,18
405,7/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,403,50,80,30,130,59,74,22,19,133,55
405,6/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,856,30,40,30,70,24,36,6,19,60,17
405,5/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,835,30,50,40,80,29,42,8,22,71,20
405,5/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,697,80,120,80,200,94,141,31,79,235,62
405,5/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,464,10,30,30,40,20,29,5,13,49,16
405,4/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,554,90,130,30,220,95,132,86,16,227,116
405,4/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,820,30,60,50,90,30,45,8,25,75,20
405,4/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,608,50,80,60,130,46,60,15,33,106,27
405,3/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,532,90,130,30,220,95,132,86,17,227,115
405,3/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,813,40,50,40,90,32,47,8,27,79,20
405,3/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,94,70,110,80,180,89,125,27,74,214,51
405,2/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,541,80,130,40,210,92,128,83,15,220,113
405,2/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,817,40,60,50,100,32,48,8,29,80,19
405,2/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,640,60,110,70,170,80,120,26,63,200,57
405,2/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,300,70,100,70,170,86,120,26,70,206,50
405,1/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,651,70,110,70,180,84,126,27,67,210,59
405,1/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,456,20,40,40,60,32,48,8,28,80,20
405,1/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,500,70,100,70,170,84,116,26,66,200,50
386,12/1/13 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,575,80,110,70,190,83,112,27,86,208,54
386,1/1/13 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,500,80,110,70,190,84,116,26,104,224,51
386,10/1/12 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,573,0,20,20,20,22,29,7,10,51,19
386,9/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,798,90,140,100,230,99,150,32,86,249,64
386,7/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,885,40,70,50,110,45,65,12,41,110,24
386,7/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,717,110,180,60,290,124,173,112,32,297,141
386,6/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,864,40,70,50,110,43,62,12,38,105,24
361,12/1/13 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,-1239,50,70,30,120,67,101,22,70,179,54
361,4/1/13 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,969,260,310,230,570,209,247,64,239,486,86
361,3/1/13 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,441,60,110,90,170,81,117,22,125,211,33
361,1/1/13 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,623,100,130,100,230,83,107,27,106,213,41
360,12/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1079,70,100,60,170,80,96,24,76,188,45
360,12/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,461,80,120,80,200,72,104,23,86,188,46
360,10/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1055,60,90,80,150,80,94,24,71,185,46
360,10/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,438,90,140,110,230,68,99,21,83,178,43
360,10/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1119,90,160,130,250,125,188,41,171,334,73
360,9/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,391,60,80,30,140,67,82,25,34,159,59
360,9/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,577,30,40,30,70,33,43,10,31,81,22
